length,id,rabel,,
42,812,5,,
29,815,5,,
39,833,5,,
29,865,5,,
40,868,5,,
32,878,5,,
37,880,5,,
28,888,5,,
37,906,5,,
39,913,5,,
62,916,5,,
34,925,5,,
37,946,5,,
43,950,5,,
37,956,5,,
29,968,5,,
36,972,5,,
36,979,5,,
35,989,5,,
65,1005,5,,
42,1008,5,,
71,1032,5,,
50,1038,5,,
33,1047,5,,
35,1049,5,,
36,1052,5,,
30,1064,5,,
41,1101,5,,
39,1104,5,,
46,1119,5,,
49,1120,5,,
28,1121,5,,
32,1129,5,,
26,1140,5,,
28,1141,5,,
30,1171,5,,
38,1186,5,,
29,1193,5,,
30,1195,5,,
36,1208,5,,
37,1230,5,,
37,1238,5,,
31,1239,5,,
36,1246,5,,
33,1261,5,,
36,1262,5,,
35,1274,5,,
35,1284,5,,
34,1285,5,,
32,1303,5,,
29,1313,5,,
33,1324,5,,
33,1325,5,,
35,1331,5,,
36,1357,5,,
26,1366,5,,
28,1369,5,,
29,1372,5,,
28,1389,5,,
29,1408,5,,
27,1411,5,,
27,1430,5,,
23,1433,5,,
34,1447,5,,
34,1451,5,,
34,1457,5,,
33,1467,5,,
35,1484,5,,
33,1491,5,,
35,1514,5,,
34,1519,5,,
44,1521,5,,
43,1538,5,,
39,1554,5,,
37,1555,5,,
39,1564,5,,
41,1576,5,,
54,1579,5,,
45,1584,5,,
56,1602,5,,
62,1604,5,,
63,1606,5,,
63,1635,5,,
52,1646,5,,
65,1651,5,,
65,1655,5,,
54,1660,5,,
48,1683,5,,
50,1698,5,,
45,1705,5,,
34,1711,5,,
34,1721,5,,
39,1733,5,,
45,1740,5,,
36,1750,5,,
24,1761,5,,
26,1782,5,,
23,1794,5,,
24,1799,5,,
25,1814,5,,
26,1825,5,,
30,1827,5,,
26,1836,5,,
25,1845,5,,
26,1852,5,,
24,1875,5,,
24,1879,5,,
27,1881,5,,
26,1886,5,,
33,1910,5,,
26,1917,5,,
36,1933,5,,
34,1945,5,,
37,1947,5,,
34,1956,5,,
36,1964,5,,
37,1968,5,,
31,1972,5,,
39,2000,5,,
45,2017,5,,
37,2021,5,,
42,2027,5,,
29,2036,5,,
43,2052,5,,
34,2061,5,,
31,2062,5,,
34,2064,5,,
21,2082,5,,
25,2085,5,,
31,2091,5,,
23,2101,5,,
27,2135,5,,
28,2138,5,,
29,2143,5,,
30,2153,5,,
50,2161,5,,
43,2173,5,,
47,2174,5,,
34,2194,5,,
34,2213,5,,
40,2219,5,,
39,2227,5,,
37,2231,5,,
62,2254,5,,
57,2257,5,,
65,2273,5,,
66,2275,5,,
68,2295,5,,
56,2296,5,,
56,2305,5,,
60,2307,5,,
31,2324,5,,
31,2341,5,,
35,2351,5,,
30,2352,5,,
31,2369,5,,
35,2372,5,,
30,2381,5,,
23,2392,5,,
37,2402,5,,
56,2421,5,,
32,2428,5,,
47,2430,5,,
41,2451,5,,
34,2456,5,,
42,2463,5,,
32,2467,5,,
25,2481,5,,
23,2485,5,,
21,2489,5,,
22,2511,5,,
26,2531,5,,
27,2536,5,,
25,2543,5,,
26,2549,5,,
55,2563,5,,
50,2589,5,,
54,2593,5,,
48,2598,5,,
42,2617,5,,
44,2623,5,,
41,2634,5,,
44,2635,5,,
35,2660,5,,
36,2661,5,,
29,2667,5,,
39,2675,5,,
34,2683,5,,
35,2685,5,,
34,2710,5,,
29,2719,5,,
43,2724,5,,
34,2739,5,,
43,2746,5,,
68,2749,5,,
52,2773,5,,
46,2780,5,,
42,2790,5,,
47,2797,5,,
33,2802,5,,
36,2809,5,,
53,2820,5,,
38,2825,5,,
29,2842,5,,
32,2844,5,,
33,2867,5,,
35,2877,5,,
27,2884,5,,
26,2886,5,,
31,2889,5,,
26,2918,5,,
30,2932,5,,
28,2937,5,,
31,2941,5,,
29,2947,5,,
49,2964,5,,
64,2970,5,,
55,2992,5,,
62,2997,5,,
42,3022,5,,
43,3032,5,,
44,3034,5,,
44,3038,5,,
59,3062,5,,
64,3065,5,,
70,3067,5,,
79,3070,5,,
89,3095,5,,
76,3110,5,,
86,3117,5,,
95,3118,5,,
62,3121,5,,
56,3128,5,,
62,3133,5,,
45,3150,5,,
68,3180,5,,
59,3187,5,,
61,3194,5,,
60,3198,5,,
59,3225,5,,
45,3228,5,,
50,3234,5,,
49,3237,5,,
39,3253,5,,
42,3255,5,,
41,3267,5,,
39,3279,5,,
40,3283,5,,
40,3294,5,,
41,3298,5,,
42,3308,5,,
43,3338,5,,
43,3342,5,,
46,3358,5,,
43,3359,5,,
28,3373,5,,
23,3378,5,,
27,3380,5,,
23,3381,5,,
39,3402,5,,
39,3421,5,,
32,3422,5,,
37,3435,5,,
52,3453,5,,
67,3456,5,,
54,3464,5,,
57,3476,5,,
59,3496,5,,
67,3497,5,,
56,3500,5,,
61,3502,5,,
53,3527,5,,
50,3531,5,,
57,3534,5,,
50,3535,5,,
57,3569,5,,
49,3578,5,,
51,3585,5,,
50,3586,5,,
29,3601,5,,
30,3608,5,,
30,3623,5,,
41,3624,5,,
30,3651,5,,
30,3655,5,,
27,3669,5,,
27,3671,5,,
28,3693,5,,
31,3699,5,,
30,3702,5,,
28,3713,5,,
31,3721,5,,
41,3722,5,,
35,3725,5,,
30,3753,5,,
55,3763,5,,
35,3787,5,,
36,3788,5,,
49,3794,5,,
46,3805,5,,
46,3812,5,,
46,3825,5,,
42,3826,5,,
31,3841,5,,
25,3849,5,,
24,3853,5,,
29,3879,5,,
25,3881,5,,
29,3886,5,,
31,3917,5,,
26,3920,5,,
28,3938,5,,
28,3940,5,,
29,3950,5,,
32,3955,5,,
29,3966,5,,
29,3982,5,,
34,3984,5,,
43,3989,5,,
31,4015,5,,
32,4024,5,,
34,4025,5,,
29,4026,5,,
27,4059,5,,
27,4062,5,,
29,4069,5,,
28,4075,5,,
33,4085,5,,
33,4086,5,,
47,4104,5,,
38,4114,5,,
36,4127,5,,
37,4129,5,,
43,4132,5,,
38,4142,5,,
39,4171,5,,
41,4174,5,,
38,4188,5,,
54,4191,5,,
46,4212,5,,
59,4226,5,,
50,4227,5,,
42,4235,5,,
41,4250,5,,
41,4252,5,,
45,4261,5,,
43,4266,5,,
50,4305,5,,
49,4306,5,,
46,4310,5,,
75,4311,5,,
34,4329,5,,
42,4337,5,,
37,4343,5,,
45,4350,5,,
52,4368,5,,
47,4369,5,,
48,4379,5,,
48,4397,5,,
47,4415,5,,
47,4421,5,,
41,4430,5,,
45,4436,5,,
44,4454,5,,
40,4455,5,,
44,4461,5,,
43,4477,5,,
51,4483,5,,
50,4495,5,,
56,4498,5,,
50,4509,5,,
46,4526,5,,
44,4527,5,,
43,4534,5,,
46,4558,5,,
46,4566,5,,
51,4574,5,,
44,4584,5,,
54,4599,5,,
44,4608,5,,
39,4628,5,,
50,4629,5,,
38,4636,5,,
38,4644,5,,
33,4660,5,,
38,4668,5,,
29,4675,5,,
38,4685,5,,
41,4689,5,,
44,4711,5,,
42,4718,5,,
55,4741,5,,
63,4743,5,,
54,4750,5,,
57,4753,5,,
53,4761,5,,
55,4784,5,,
55,4796,5,,
52,4798,5,,
45,4805,5,,
55,4809,5,,
49,4820,5,,
46,4836,5,,
49,4845,5,,
54,4849,5,,
53,4850,5,,
45,4880,5,,
38,4887,5,,
44,4892,5,,
30,4894,5,,
32,4916,5,,
65,4924,5,,
53,4930,5,,
52,4935,5,,
52,4952,5,,
25,4963,5,,
26,4970,5,,
25,4982,5,,
23,4991,5,,
36,5013,5,,
31,5021,5,,
32,5033,5,,
33,5037,5,,
41,5047,5,,
40,5049,5,,
38,5063,5,,
39,5074,5,,
44,5087,5,,
44,5094,5,,
42,5106,5,,
38,5114,5,,
44,5124,5,,
45,5125,5,,
36,5136,5,,
45,5148,5,,
68,5172,5,,
43,5178,5,,
49,5182,5,,
41,5192,5,,
41,5206,5,,
43,5223,5,,
44,5233,5,,
30,5234,5,,
40,5243,5,,
55,5254,5,,
54,5267,5,,
56,5273,5,,
46,5289,5,,
41,5298,5,,
42,5309,5,,
52,5313,5,,
41,5323,5,,
40,5338,5,,
37,5340,5,,
39,5352,5,,
69,5365,5,,
61,5370,5,,
70,5376,5,,
65,5388,5,,
96,5405,5,,
89,5415,5,,
74,5436,5,,
111,5440,5,,
48,5447,5,,
31,5458,5,,
48,5470,5,,
47,5477,5,,
53,5486,5,,
86,5495,5,,
69,5503,5,,
67,5506,5,,
36,5533,5,,
52,5542,5,,
33,5546,5,,
29,5559,5,,
35,5564,5,,
33,5569,5,,
36,5586,5,,
32,5593,5,,
40,5616,5,,
28,5636,5,,
32,5637,5,,
52,5640,5,,
47,5648,5,,
34,5657,5,,
29,5662,5,,
37,5675,5,,
33,5703,5,,
31,5715,5,,
32,5718,5,,
32,5719,5,,
37,5725,5,,
34,5726,5,,
30,5751,5,,
34,5752,5,,
33,5769,5,,
26,5773,5,,
26,5783,5,,
25,5800,5,,
32,5807,5,,
33,5814,5,,
28,5820,5,,
33,5829,5,,
38,5856,5,,
37,5862,5,,
35,5871,5,,
39,5880,5,,
39,5882,5,,
62,5891,5,,
61,5898,5,,
37,5902,5,,
33,5931,5,,
30,5940,5,,
28,5953,5,,
33,5955,5,,
30,5969,5,,
33,5982,5,,
36,5992,5,,
33,5995,5,,
32,6004,5,,
28,6008,5,,
31,6011,5,,
32,6033,5,,
42,6048,5,,
42,6049,5,,
39,6055,5,,
47,6074,5,,
45,6090,5,,
33,6092,5,,
31,6102,5,,
33,6107,5,,
35,6122,5,,
32,6138,5,,
28,6143,5,,
30,6153,5,,
35,6165,5,,
32,6170,5,,
29,6175,5,,
28,6181,5,,
26,6212,5,,
27,6227,5,,
30,6230,5,,
37,6239,5,,
44,6242,5,,
29,6243,5,,
36,6253,5,,
30,6280,5,,
30,6286,5,,
31,6289,5,,
42,6303,5,,
30,6315,5,,
22,6335,5,,
18,6339,5,,
21,6356,5,,
20,6357,5,,
25,6370,5,,
22,6371,5,,
23,6384,5,,
20,6385,5,,
43,6414,5,,
26,6416,5,,
32,6419,5,,
29,6420,5,,
33,6443,5,,
32,6459,5,,
26,6473,5,,
40,6479,5,,
32,6481,5,,
38,6500,5,,
47,6503,5,,
34,6511,5,,
42,6521,5,,
45,6527,5,,
55,6541,5,,
47,6559,5,,
65,6565,5,,
59,6570,5,,
71,6571,5,,
67,6595,5,,
65,6611,5,,
60,6625,5,,
66,6626,5,,
64,6635,5,,
22,6650,5,,
26,6656,5,,
19,6661,5,,
21,6669,5,,
26,6681,5,,
24,6692,5,,
25,6699,5,,
26,6700,5,,
38,6741,5,,
34,6746,5,,
30,6752,5,,
49,6757,5,,
40,6765,5,,
45,6779,5,,
41,6781,5,,
44,6798,5,,
36,6803,5,,
35,6809,5,,
31,6811,5,,
36,6829,5,,
33,6850,5,,
31,6857,5,,
37,6866,5,,
33,6869,5,,
46,6889,5,,
46,6901,5,,
51,6918,5,,
42,6919,5,,
39,6921,5,,
48,6934,5,,
41,6956,5,,
41,6979,5,,
46,6982,5,,
43,6993,5,,
36,6998,5,,
45,7007,5,,
46,7010,5,,
47,7013,5,,
46,7022,5,,
47,7042,5,,
61,7056,5,,
60,7059,5,,
78,7065,5,,
53,7090,5,,
49,7092,5,,
54,7099,5,,
60,7120,5,,
37,7150,5,,
41,7151,5,,
44,7153,5,,
43,7159,5,,
37,7166,5,,
38,7180,5,,
41,7189,5,,
40,7190,5,,
30,7210,5,,
29,7211,5,,
30,7219,5,,
25,7233,5,,
32,7246,5,,
32,7262,5,,
37,7272,5,,
28,7280,5,,
27,7286,5,,
32,7305,5,,
28,7309,5,,
29,7316,5,,
36,7322,5,,
26,7327,5,,
35,7333,5,,
30,7343,5,,
38,7366,5,,
42,7375,5,,
40,7389,5,,
37,7393,5,,
40,7401,5,,
40,7410,5,,
37,7416,5,,
39,7418,5,,
46,7444,5,,
44,7445,5,,
46,7462,5,,
51,7470,5,,
56,7490,5,,
58,7496,5,,
52,7501,5,,
52,7512,5,,
43,7525,5,,
45,7526,5,,
50,7535,5,,
51,7537,5,,
34,7572,5,,
44,7574,5,,
38,7580,5,,
34,7586,5,,
36,7607,5,,
39,7618,5,,
37,7629,5,,
38,7639,5,,
32,7642,5,,
39,7651,5,,
37,7662,5,,
39,7672,5,,
46,7683,5,,
46,7703,5,,
39,7704,5,,
46,7715,5,,
45,7728,5,,
40,7742,5,,
41,7751,5,,
37,7757,5,,
35,7761,5,,
37,7768,5,,
35,7770,5,,
39,7795,5,,
47,7804,5,,
43,7808,5,,
43,7827,5,,
40,7840,5,,
46,7860,5,,
41,7869,5,,
44,7871,5,,
59,7880,5,,
59,7893,5,,
63,7894,5,,
53,7895,5,,
46,7905,5,,
33,7921,5,,
35,7931,5,,
37,7936,5,,
38,7956,5,,
112,7963,5,,
97,7969,5,,
59,7984,5,,
71,7986,5,,
30,8009,5,,
36,8017,5,,
39,8019,5,,
39,8035,5,,
33,8060,5,,
36,8062,5,,
40,8074,5,,
42,8077,5,,
59,8082,5,,
68,8083,5,,
45,8086,5,,
64,8096,5,,
61,8125,5,,
61,8129,5,,
46,8131,5,,
50,8160,5,,
41,8172,5,,
32,8177,5,,
30,8191,5,,
33,8199,5,,
38,8228,5,,
32,8235,5,,
39,8237,5,,
37,8238,5,,
38,8245,5,,
39,8250,5,,
37,8261,5,,
37,8280,5,,
39,8284,5,,
37,8304,5,,
40,8314,5,,
40,8320,5,,
75,8324,5,,
69,8351,5,,
66,8356,5,,
60,8359,5,,
46,8363,5,,
64,8381,5,,
50,8389,5,,
63,8397,5,,
34,8411,5,,
35,8413,5,,
34,8427,5,,
39,8431,5,,
33,8449,5,,
29,8450,5,,
32,8465,5,,
31,8478,5,,
30,8488,5,,
29,8493,5,,
25,8514,5,,
29,8519,5,,
31,8544,5,,
31,8545,5,,
25,8552,5,,
34,8557,5,,
29,8572,5,,
24,8576,5,,
21,8579,5,,
21,8597,5,,
26,8616,5,,
28,8626,5,,
24,8629,5,,
26,8634,5,,
29,8645,5,,
40,8650,5,,
30,8670,5,,
35,8676,5,,
41,8684,5,,
44,8688,5,,
36,8718,5,,
34,8719,5,,
46,8727,5,,
40,8739,5,,
39,8751,5,,
33,8758,5,,
47,8773,5,,
51,8787,5,,
62,8788,5,,
48,8790,5,,
60,8873,5,,
48,8876,5,,
51,8883,5,,
47,8911,5,,
43,8921,5,,
44,8922,5,,
36,8939,5,,
39,8941,5,,
40,8957,5,,
55,8958,5,,
88,8959,5,,
55,8961,5,,
39,8999,5,,
44,9023,5,,
45,9030,5,,
40,9031,5,,
37,9036,5,,
32,9055,5,,
35,9071,5,,
32,9072,5,,
37,9087,5,,
36,9090,5,,
52,9091,5,,
34,9108,5,,
36,9123,5,,
39,9125,5,,
36,9136,5,,
33,9152,5,,
33,9153,5,,
34,9170,5,,
33,9186,5,,
28,9189,5,,
36,9608,5,,
36,9609,5,,
35,9610,5,,
35,9626,5,,
39,9636,5,,
47,9640,5,,
46,9642,5,,
45,9654,5,,
38,9673,5,,
35,9679,5,,
39,9706,5,,
33,9711,5,,
29,9722,5,,
34,9739,5,,
33,9741,5,,
32,9748,5,,
30,9756,5,,
39,9758,5,,
28,9764,5,,
26,9784,5,,
37,9803,5,,
32,9805,5,,
44,9809,5,,
41,9813,5,,
34,9853,5,,
33,9854,5,,
30,9856,5,,
33,9863,5,,
29,9877,5,,
37,9891,5,,
34,9893,5,,
36,9898,5,,
44,9917,5,,
44,9922,5,,
57,9926,5,,
61,9933,5,,
47,9955,5,,
49,9972,5,,
52,9990,5,,
48,9991,5,,
31,9997,5,,
36,10007,5,,
33,10014,5,,
31,10022,5,,
30,10036,5,,
26,10040,5,,
31,10051,5,,
29,10053,5,,
38,10076,5,,
33,10080,5,,
36,10091,5,,
39,10108,5,,
40,10122,5,,
43,10125,5,,
41,10127,5,,
48,10134,5,,
30,10172,5,,
33,10183,5,,
32,10189,5,,
35,10192,5,,
36,10194,5,,
36,10206,5,,
34,10215,5,,
35,10217,5,,
52,10233,5,,
50,10238,5,,
48,10245,5,,
54,10259,5,,
52,10291,5,,
47,10300,5,,
45,10305,5,,
47,10312,5,,
58,10334,5,,
76,10335,5,,
66,10348,5,,
65,10349,5,,
53,10361,5,,
60,10370,5,,
72,10381,5,,
61,10387,5,,
41,10394,5,,
39,10397,5,,
40,10427,5,,
44,10432,5,,
43,10435,5,,
38,10438,5,,
40,10443,5,,
38,10447,5,,
36,10473,5,,
37,10475,5,,
50,10482,5,,
33,10488,5,,
41,10520,5,,
43,10521,5,,
38,10528,5,,
64,10550,5,,
27,10802,5,,
28,10813,5,,
29,10815,5,,
32,10826,5,,
29,10835,5,,
31,10855,5,,
31,10864,5,,
29,10866,5,,
54,10873,5,,
37,10886,5,,
35,10898,5,,
57,10900,5,,
50,10928,5,,
49,10929,5,,
79,10930,5,,
58,10938,5,,
45,10954,5,,
43,10967,5,,
42,10974,5,,
50,10991,5,,
53,10997,5,,
57,10999,5,,
56,11003,5,,
54,11031,5,,
26,11033,5,,
32,11035,5,,
34,11053,5,,
28,11068,5,,
40,11073,5,,
41,11074,5,,
36,11075,5,,
41,11083,5,,
43,11118,5,,
57,11133,5,,
52,11138,5,,
57,11143,5,,
46,11166,5,,
48,11167,5,,
56,11180,5,,
57,11183,5,,
57,11202,5,,
43,11206,5,,
39,11224,5,,
45,11228,5,,
46,11251,5,,
46,11252,5,,
52,11263,5,,
57,11270,5,,
55,11275,5,,
52,11285,5,,
70,11288,5,,
58,11294,5,,
76,11315,5,,
79,11333,5,,
73,11337,5,,
77,11338,5,,
38,11365,5,,
29,11368,5,,
38,11374,5,,
33,11388,5,,
42,11400,5,,
43,11405,5,,
38,11412,5,,
37,11424,5,,
33,11433,5,,
27,11443,5,,
31,11465,5,,
27,11472,5,,
41,11477,5,,
40,11481,5,,
39,11483,5,,
36,11495,5,,
36,11513,5,,
33,11526,5,,
32,11546,5,,
34,11550,5,,
44,11554,5,,
46,11576,5,,
43,11587,5,,
48,11588,5,,
34,11597,5,,
28,11605,5,,
26,11626,5,,
31,11628,5,,
35,11633,5,,
38,11640,5,,
30,11655,5,,
32,11665,5,,
40,11678,5,,
41,11684,5,,
40,11686,5,,
41,11710,5,,
38,11714,5,,
40,11717,5,,
39,11739,5,,
35,11752,5,,
23,11753,5,,
32,11759,5,,
29,11761,5,,
27,11762,5,,
38,11793,5,,
33,11803,5,,
35,11812,5,,
34,11829,5,,
26,11857,5,,
22,11862,5,,
26,11864,5,,
26,11865,5,,
32,11875,5,,
28,11888,5,,
24,11896,5,,
27,11910,5,,
37,11921,5,,
34,11931,5,,
35,11935,5,,
36,11944,5,,
39,11954,5,,
39,11955,5,,
39,11962,5,,
39,11969,5,,
57,11995,5,,
60,12027,5,,
55,12029,5,,
56,12030,5,,
53,12040,5,,
48,12044,5,,
57,12054,5,,
54,12072,5,,
35,12078,5,,
31,12088,5,,
30,12101,5,,
31,12104,5,,
27,12118,5,,
30,12122,5,,
39,12132,5,,
46,12151,5,,
39,12159,5,,
40,12163,5,,
36,12179,5,,
32,12190,5,,
36,12207,5,,
34,12216,5,,
41,12227,5,,
40,12231,5,,
70,12236,5,,
62,12238,5,,
65,12239,5,,
66,12242,5,,
62,12276,5,,
59,12279,5,,
60,12281,5,,
64,12287,5,,
51,12317,5,,
58,12319,5,,
53,12326,5,,
51,12341,5,,
53,12354,5,,
51,12363,5,,
60,12380,5,,
56,12386,5,,
42,12410,5,,
43,12413,5,,
42,12417,5,,
39,12432,5,,
51,12436,5,,
42,12444,5,,
46,12447,5,,
49,12472,5,,
25,12476,5,,
26,12480,5,,
24,12498,5,,
19,12503,5,,
26,12522,5,,
26,12527,5,,
64,12549,5,,
45,12550,5,,
43,12561,5,,
44,12572,5,,
57,12575,5,,
46,12586,5,,
56,12596,5,,
60,12597,5,,
51,12621,5,,
53,12625,5,,
33,12643,5,,
36,12655,5,,
32,12659,5,,
34,12669,5,,
44,12680,5,,
43,12688,5,,
45,12699,5,,
38,12705,5,,
34,12713,5,,
41,12720,5,,
34,12735,5,,
42,12746,5,,
44,12756,5,,
47,12767,5,,
35,12782,5,,
49,12791,5,,
40,12793,5,,
38,12809,5,,
45,12812,5,,
45,12817,5,,
42,12836,5,,
42,12847,5,,
41,12849,5,,
44,12860,5,,
35,12877,5,,
44,12878,5,,
42,12886,5,,
34,12900,5,,
35,12932,5,,
36,12933,5,,
41,12934,5,,
33,12937,5,,
35,12960,5,,
35,12982,5,,
33,12991,5,,
38,12992,5,,
41,12997,5,,
54,12998,5,,
52,13012,5,,
53,13021,5,,
44,13051,5,,
51,13056,5,,
55,13062,5,,
44,13064,5,,
42,13082,5,,
48,13084,5,,
54,13086,5,,
52,13098,5,,
48,13115,5,,
46,13123,5,,
50,13129,5,,
48,13138,5,,
53,13177,5,,
53,13180,5,,
51,13184,5,,
54,13185,5,,
44,13213,5,,
42,13222,5,,
38,13223,5,,
39,13226,5,,
38,13245,5,,
42,13250,5,,
38,13252,5,,
42,13257,5,,
39,13274,5,,
25,13293,5,,
22,13303,5,,
26,13307,5,,
34,13318,5,,
28,13324,5,,
30,13325,5,,
36,13344,5,,
66,13353,5,,
106,13362,5,,
51,13375,5,,
66,13386,5,,
61,13395,5,,
53,13398,5,,
62,13406,5,,
72,13415,5,,
60,13463,5,,
66,13464,5,,
62,13465,5,,
63,13467,5,,
53,13484,5,,
67,13487,5,,
56,13489,5,,
59,13500,5,,
34,13525,5,,
38,13543,5,,
33,13549,5,,
46,13550,5,,
38,13556,5,,
39,13579,5,,
37,13583,5,,
37,13585,5,,
36,13595,5,,
35,13604,5,,
34,13605,5,,
40,13616,5,,
39,13633,5,,
41,13637,5,,
37,13642,5,,
42,13646,5,,
36,13686,5,,
32,13699,5,,
29,13708,5,,
28,13710,5,,
41,13713,5,,
41,13725,5,,
57,13726,5,,
38,13744,5,,
42,13753,5,,
45,13772,5,,
43,13779,5,,
39,13785,5,,
42,13812,5,,
41,13818,5,,
47,13825,5,,
39,13831,5,,
41,13836,5,,
49,13837,5,,
37,13846,5,,
44,13867,5,,
51,13882,5,,
50,13896,5,,
51,13905,5,,
59,13906,5,,
32,13920,5,,
31,13929,5,,
29,13932,5,,
34,13936,5,,
34,13959,5,,
33,13961,5,,
33,13969,5,,
39,13975,5,,
32,14001,5,,
34,14004,5,,
34,14026,5,,
34,14031,5,,
38,14036,5,,
46,14037,5,,
40,14043,5,,
42,14068,5,,
29,14083,5,,
40,14084,5,,
36,14111,5,,
33,14112,5,,
36,14129,5,,
38,14130,5,,
39,14141,5,,
38,14146,5,,
43,14154,5,,
44,14171,5,,
42,14182,5,,
45,14186,5,,
47,14199,5,,
44,14205,5,,
47,14207,5,,
55,14229,5,,
37,14260,5,,
36,14263,5,,
39,14264,5,,
34,14266,5,,
37,14275,5,,
42,14280,5,,
41,14289,5,,
44,14294,5,,
89,14314,5,,
96,14322,5,,
79,14325,5,,
68,14344,5,,
42,14359,5,,
50,14360,5,,
43,14369,5,,
44,14381,5,,
39,14394,5,,
50,14408,5,,
52,14430,5,,
42,14433,5,,
55,14443,5,,
58,14446,5,,
48,14453,5,,
56,14464,5,,
34,14483,5,,
33,14493,5,,
36,14506,5,,
36,14510,5,,
36,14518,5,,
36,14524,5,,
36,14538,5,,
37,14547,5,,
34,14554,5,,
38,14568,5,,
35,14591,5,,
34,14592,5,,
35,14602,5,,
39,14604,5,,
40,14613,5,,
36,14632,5,,
37,14641,5,,
38,14655,5,,
34,14659,5,,
46,14669,5,,
40,14674,5,,
37,14683,5,,
39,14688,5,,
36,14703,5,,
34,14720,5,,
33,14727,5,,
33,14728,5,,
37,14746,5,,
41,14754,5,,
38,14768,5,,
41,14777,5,,
42,14780,5,,
35,14801,5,,
37,14804,5,,
42,14829,5,,
37,14833,5,,
36,14845,5,,
30,14852,5,,
34,14859,5,,
36,14873,5,,
43,14881,5,,
42,14883,5,,
38,14892,5,,
41,14896,5,,
56,14924,5,,
51,14933,5,,
50,14936,5,,
41,14951,5,,
48,14965,5,,
45,14969,5,,
50,14975,5,,
52,14993,5,,
44,14995,5,,
55,15000,5,,
47,15014,5,,
50,15031,5,,
30,15035,5,,
40,15041,5,,
34,15054,5,,
36,15057,5,,
30,15075,5,,
28,15101,5,,
32,15105,5,,
40,15106,5,,
23,15115,5,,
23,15135,5,,
19,15148,5,,
18,15153,5,,
23,15154,5,,
26,15168,5,,
22,15170,5,,
27,15187,5,,
75,15197,5,,
81,15201,5,,
107,15209,5,,
98,15216,5,,
87,15240,5,,
65,15246,5,,
70,15250,5,,
98,15272,5,,
62,15276,5,,
74,15300,5,,
46,15302,5,,
72,15304,5,,
44,15314,5,,
38,15319,5,,
35,15320,5,,
41,15334,5,,
65,15371,5,,
46,15372,5,,
49,15373,5,,
74,15374,5,,
43,15401,5,,
42,15406,5,,
46,15421,5,,
44,15433,5,,
40,15438,5,,
40,15442,5,,
38,15449,5,,
38,15459,5,,
29,15484,5,,
34,15491,5,,
27,15493,5,,
32,15501,5,,
62,15526,5,,
75,15528,5,,
49,15537,5,,
60,15551,5,,
47,15557,5,,
49,15571,5,,
74,15578,5,,
48,15579,5,,
42,15596,5,,
36,15597,5,,
43,15606,5,,
43,15624,5,,
34,15647,5,,
40,15656,5,,
43,15657,5,,
42,15661,5,,
42,15683,5,,
44,15695,5,,
44,15696,5,,
41,15699,5,,
34,15717,5,,
32,15720,5,,
31,15724,5,,
34,15747,5,,
37,15771,5,,
35,15784,5,,
39,15787,5,,
39,15792,5,,
47,15797,5,,
50,15801,5,,
41,15805,5,,
48,15810,5,,
42,15837,5,,
41,15851,5,,
39,15858,5,,
43,15862,5,,
54,15888,5,,
58,15906,5,,
63,15907,5,,
69,15908,5,,
31,15916,5,,
28,15937,5,,
31,15945,5,,
30,15954,5,,
50,15957,5,,
52,15968,5,,
55,15973,5,,
27,4,6,,
29,7,6,,
27,19,6,,
27,29,6,,
25,42,6,,
28,57,6,,
27,64,6,,
55,71,6,,
28,178,6,,
33,185,6,,
25,189,6,,
32,192,6,,
25,202,6,,
29,215,6,,
26,228,6,,
26,234,6,,
22,245,6,,
19,254,6,,
24,267,6,,
26,278,6,,
35,298,6,,
27,301,6,,
32,303,6,,
29,320,6,,
34,403,6,,
30,410,6,,
40,417,6,,
44,439,6,,
41,443,6,,
40,466,6,,
46,470,6,,
51,478,6,,
41,490,6,,
42,492,6,,
39,497,6,,
35,505,6,,
50,521,6,,
55,525,6,,
55,526,6,,
47,530,6,,
32,569,6,,
26,571,6,,
36,582,6,,
32,586,6,,
25,604,6,,
26,606,6,,
27,624,6,,
24,629,6,,
38,730,6,,
26,740,6,,
27,742,6,,
30,753,6,,
32,780,6,,
30,782,6,,
31,794,6,,
30,799,6,,
32,804,6,,
25,817,6,,
25,829,6,,
32,832,6,,
28,845,6,,
26,846,6,,
30,866,6,,
31,875,6,,
34,886,6,,
42,893,6,,
43,894,6,,
27,907,6,,
38,931,6,,
44,939,6,,
30,957,6,,
33,959,6,,
28,961,6,,
35,969,6,,
36,970,6,,
28,993,6,,
28,1016,6,,
31,1021,6,,
35,1022,6,,
31,1026,6,,
23,1042,6,,
23,1051,6,,
22,1065,6,,
20,1066,6,,
45,1092,6,,
32,1103,6,,
23,1110,6,,
32,1116,6,,
29,1130,6,,
24,1143,6,,
24,1154,6,,
30,1155,6,,
23,1174,6,,
29,1189,6,,
22,1190,6,,
21,1200,6,,
29,1209,6,,
26,1214,6,,
30,1226,6,,
32,1235,6,,
35,1250,6,,
34,1255,6,,
35,1259,6,,
33,1268,6,,
28,1282,6,,
28,1296,6,,
25,1301,6,,
24,1319,6,,
27,1321,6,,
25,1329,6,,
29,1333,6,,
29,1336,6,,
28,1380,6,,
21,1385,6,,
23,1390,6,,
22,1397,6,,
32,1403,6,,
25,1404,6,,
29,1410,6,,
22,1434,6,,
